FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;PREVALENCIA;TASAx100;x_geo;y_geo;zbs_geo;PROVINCIA
2020-04-09;1706;Gerencia de Salamanca;170603;C.S. BEJAR;253;1.573676681;-5.8578389;40.3892584;BEJAR;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;34;1.593999062;-5.7649621;41.1556443;CALZADA VALDUNCIEL;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;291;1.98526402;-6.4762406;40.6126798;CIUDAD RODRIGO;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170609;C.S. FUENTEGUINALDO;5;0.308451573;-6.734419;40.4082446;FUENTEGUINALDO;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;2;0.098765432;-6.749247;40.6544786;FUENTES DE OÑORO;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170611;C.S. GARRIDO NORTE;484;2.572962628;-5.6512485;40.9831349;GARRIDO NORTE;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;88;0.916953215;-5.6473268;40.5420836;GUIJUELO;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170615;C.S. LA ALBERCA;14;0.774336283;-6.1369235;40.5281138;LA ALBERCA;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;47;2.220122815;-5.8782411;40.6057622;LINARES DE RIOFRIO;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;7;0.21250759;-6.6910851;40.9107995;LUMBRALES;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;9;0.493691717;-5.9732262;40.8405196;MATILLA CAÑOS;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170624;C.S. PEÑARANDA;107;1.063301202;-5.2549602;40.8839787;PEÑARANDA;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170625;C.S. PIZARRALES-VIDAL;330;2.203967141;-5.6796761;40.9778179;PIZARRALES-VIDAL;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170629;C.S. F.VILLALOBOS;168;2.019473494;-5.660618;40.9597778;F.VILLALOBOS;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170631;C.S. ELENA GINEL DIEZ;290;2.770877126;-5.707699;40.9515169;ELENA GINEL DIEZ;Salamanca
2020-04-09;1706;Gerencia de Salamanca;170637;C.S. CAPUCHINOS;239;2.431580018;-5.67021;40.9834149;CAPUCHINOS;Salamanca
2020-04-09;1707;Gerencia de Segovia;170706;C.S. NAVA DE LA ASUNCION;184;2.147525677;-4.4695964;41.1179671;NAVA DE LA ASUNCION;Segovia
2020-04-09;1707;Gerencia de Segovia;170707;C.S. RIAZA;31;0.711172287;-3.4554609;41.3634767;RIAZA;Segovia
2020-04-09;1707;Gerencia de Segovia;170708;C.S. SEGOVIA I;749;3.375546442;-4.114543;40.9380492;SEGOVIA I;Segovia
2020-04-09;1707;Gerencia de Segovia;170713;C.S. VILLACASTIN;116;3.520485584;-4.4085747;40.7829124;VILLACASTIN;Segovia
2020-04-09;1707;Gerencia de Segovia;170716;C.S. SACRAMENIA;25;3.045066991;-3.9279862;41.4623748;SACRAMENIA;Segovia
2020-04-09;1708;Gerencia de Soria;170801;C.S. AGREDA;5;0.14645577;-1.9990845;41.8696333;AGREDA;Soria
2020-04-09;1708;Gerencia de Soria;170808;C.S. OLVEGA;25;0.594388968;-1.9769546;41.7233482;OLVEGA;Soria
2020-04-09;1708;Gerencia de Soria;170811;C.S. SORIA RURAL;177;2.421671911;-2.5494153;41.7928658;SORIA RURAL;Soria
2020-04-09;1709;Gerencia de Valladolid Oeste;170902;C.S. ARTURO EYRIES;303;1.59826986;-4.7469394;41.6284171;ARTURO EYRIES;Valladolid
2020-04-09;1709;Gerencia de Valladolid Oeste;170903;C.S. CASA DEL BARCO;175;1.162018592;-4.733827;41.6440203;CASA DEL BARCO;Valladolid
2020-04-09;1709;Gerencia de Valladolid Oeste;170906;C.S. PLAZA DEL EJERCITO;221;1.174719609;-4.7383372;41.6365797;PLAZA DEL EJERCITO;Valladolid
2020-04-09;1709;Gerencia de Valladolid Oeste;170907;C.S. HUERTA DEL REY;419;1.647919453;-4.7490241;41.6519156;HUERTA DEL REY;Valladolid
2020-04-09;1709;Gerencia de Valladolid Oeste;170909;C.S. LAGUNA DE DUERO;227;0.794706624;-4.7293581;41.5472386;LAGUNA DE DUERO;Valladolid
2020-04-09;1709;Gerencia de Valladolid Oeste;170914;C.S. MOTA DEL MARQUES;14;0.745077169;-5.2237315;41.6665615;MOTA DEL MARQUES;Valladolid
2020-04-09;1709;Gerencia de Valladolid Oeste;170916;C.S. PISUERGA;276;1.202195313;-4.8403081;41.5926952;PISUERGA;Valladolid
2020-04-09;1709;Gerencia de Valladolid Oeste;170927;C.S. DELICIAS I;313;1.191337114;-4.7079834;41.6161785;DELICIAS I;Valladolid
2020-04-09;1710;Gerencia de Valladolid Este;171001;C.S. BARRIO ESPAÑA;90;1.514641535;-4.7052252;41.675017;BARRIO ESPAÑA;Valladolid
2020-04-09;1710;Gerencia de Valladolid Este;171003;C.S. CIRCUNVALACION;227;1.521957761;-4.6758644;41.6546802;CIRCUNVALACION;Valladolid
2020-04-09;1710;Gerencia de Valladolid Este;171011;C.S. RONDILLA I;246;2.590564448;-4.7254269;41.660879;RONDILLA I;Valladolid
2020-04-09;1710;Gerencia de Valladolid Este;171013;C.S. CANTERAC;184;1.645060349;-4.7165076;41.6425339;CANTERAC;Valladolid
2020-04-09;1710;Gerencia de Valladolid Este;171014;C.S. SAN PABLO;167;1.494674662;-4.7265359;41.6561919;SAN PABLO;Valladolid
2020-04-09;1710;Gerencia de Valladolid Este;171017;C.S. SERRADA;32;0.601729974;-4.8411889;41.4508581;SERRADA;Valladolid
2020-04-09;1710;Gerencia de Valladolid Este;171021;C.S. MEDINA CAMPO RURAL;25;0.296735905;-4.9683549;41.2708021;MEDINA CAMPO RURAL;Valladolid
2020-04-09;1710;Gerencia de Valladolid Este;171022;C.S. MEDINA CAMPO URBANO;280;1.33358735;-4.9149855;41.3123252;MEDINA CAMPO URBANO;Valladolid
2020-04-09;1710;Gerencia de Valladolid Este;171024;C.S. GAMAZO;334;1.83093959;-4.7262911;41.6498853;GAMAZO;Valladolid
2020-04-09;1710;Gerencia de Valladolid Este;171026;C.S. CIGALES;120;1.598295152;-4.660676;41.7859567;CIGALES;Valladolid
2020-04-09;1711;Gerencia de Zamora;171112;C.S. SANTA ELENA;135;1.067446825;-5.7494898;41.4989997;SANTA ELENA;Zamora
2020-04-09;1711;Gerencia de Zamora;171113;C.S. LA GUAREÑA;61;1.158154547;-5.4630882;41.2789404;LA GUAREÑA;Zamora
2020-04-09;1711;Gerencia de Zamora;171114;C.S. PUEBLA DE SANABRIA;32;0.805234021;-6.6501789;42.0813187;PUEBLA DE SANABRIA;Zamora
2020-04-09;1711;Gerencia de Zamora;171120;C.S. VIRGEN DE LA CONCHA;210;1.025490771;-5.7331438;41.5156123;VIRGEN DE LA CONCHA;Zamora
2020-04-10;1701;Gerencia de Ávila;170106;C.S. LANZAHITA;71;2.582757366;-4.8974015;40.2409102;LANZAHITA;Ávila
2020-04-10;1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;39;0.864745011;-5.4905478;40.334521;BARCO DE AVILA;Ávila
2020-04-10;1701;Gerencia de Ávila;170109;C.S. BURGOHONDO;25;0.544662309;-4.8384527;40.4092233;BURGOHONDO;Ávila
2020-04-10;1701;Gerencia de Ávila;170110;C.S. CANDELEDA;67;1.337592334;-5.2770352;40.1758101;CANDELEDA;Ávila
2020-04-10;1701;Gerencia de Ávila;170114;C.S. LAS NAVAS MARQUES;61;1.018024032;-4.3241213;40.6144359;LAS NAVAS MARQUES;Ávila
2020-04-10;1701;Gerencia de Ávila;170120;C.S. MUÑANA;30;1.39275766;-5.0363658;40.5706538;MUÑANA;Ávila
2020-04-10;1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;156;2.012383901;-3.628658;41.6853253;ARANDA RURAL;Burgos
2020-04-10;1702;Gerencia de Burgos;170206;C.S. CRISTOBAL ACOSTA;283;1.697558635;-3.6992069;42.3440772;CRISTOBAL ACOSTA;Burgos
2020-04-10;1702;Gerencia de Burgos;170207;C.S. I. LOPEZ SAIZ;302;1.866155843;-3.6981439;42.351365;I. LOPEZ SAIZ;Burgos
2020-04-10;1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;216;1.875325577;-3.6969143;42.2629834;BURGOS RURAL SUR;Burgos
2020-04-10;1702;Gerencia de Burgos;170212;C.S. GAMONAL ANTIGUA;221;1.448895299;-3.6191225;42.3758528;GAMONAL ANTIGUA;Burgos
2020-04-10;1702;Gerencia de Burgos;170221;C.S. MIRANDA ESTE;226;1.220763788;-3.0550817;42.6675161;MIRANDA ESTE;Burgos
2020-04-10;1702;Gerencia de Burgos;170222;C.S. MIRANDA OESTE;264;1.375859912;-2.9563542;42.6840113;MIRANDA OESTE;Burgos
2020-04-10;1702;Gerencia de Burgos;170223;C.S. PAMPLIEGA;14;0.737230121;-4.008123;42.17932;PAMPLIEGA;Burgos
2020-04-10;1702;Gerencia de Burgos;170224;C.S. QUINTANAR SIERRA;30;0.949667616;-3.0397322;41.9837379;QUINTANAR SIERRA;Burgos
2020-04-10;1702;Gerencia de Burgos;170228;C.S. SANTA CLARA;238;1.380110177;-3.6638629;42.3283523;SANTA CLARA;Burgos
2020-04-10;1703;Gerencia de León;170302;C.S. ASTORGA I;411;3.280389496;-6.0592017;42.472513;ASTORGA I;León
2020-04-10;1703;Gerencia de León;170304;C.S. SAN EMILIANO;24;2.523659306;-6.03948;42.9619753;SAN EMILIANO;León
2020-04-10;1703;Gerencia de León;170310;C.S. TRUCHAS;5;0.503018109;-6.5124396;42.2812357;TRUCHAS;León
2020-04-10;1703;Gerencia de León;170313;C.S. LA PALOMERA;417;1.669736526;-5.5639192;42.6100731;LA PALOMERA;León
2020-04-10;1703;Gerencia de León;170323;C.S. SAHAGUN CAMPOS;27;0.611413043;-5.0507432;42.4547098;SAHAGUN CAMPOS;León
2020-04-10;1703;Gerencia de León;170325;C.S. STA. MARIA PARAMO;107;1.356490872;-5.7168147;42.3454243;STA. MARIA PARAMO;León
2020-04-10;1704;Gerencia de Ponferrada;170404;C.S. PONFERRADA I;169;0.780852932;-6.5098923;42.5043763;PONFERRADA I;León
2020-04-10;1704;Gerencia de Ponferrada;170408;C.S. TORENO;5;0.119274809;-6.5033694;42.7810332;TORENO;León
2020-04-10;1705;Gerencia de Palencia;170502;C.S. BALTANAS;11;0.543209877;-4.1664881;41.9106172;BALTANAS;Palencia
2020-04-10;1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;41;1.086380498;-4.624195;42.3504747;CARRION DE LOS CONDES;Palencia
2020-04-10;1705;Gerencia de Palencia;170505;C.S. FROMISTA;50;1.431434297;-4.3777922;42.2112657;FROMISTA;Palencia
2020-04-10;1705;Gerencia de Palencia;170506;C.S. GUARDO;31;0.380508163;-4.7793976;42.8075753;GUARDO;Palencia
2020-04-10;1705;Gerencia de Palencia;170509;C.S. DE LA PUEBLA;338;1.661913659;-4.529;42.006;DE LA PUEBLA;Palencia
2020-04-10;1705;Gerencia de Palencia;170512;C.S. PAREDES DE NAVA;20;0.651890482;-4.7078451;42.1692388;PAREDES DE NAVA;Palencia
2020-04-10;1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;21;1.133909287;-4.1999618;42.0367418;TORQUEMADA;Palencia
2020-04-10;1705;Gerencia de Palencia;170518;C.S. VILLARRAMIEL;30;1.399906673;-4.8185734;42.0000161;VILLARRAMIEL;Palencia
2020-04-10;1705;Gerencia de Palencia;170520;C.S. VILLAMURIEL DE CERRATO;63;1.016949153;-4.5083248;41.9521254;VILLAMURIEL DE CERRATO;Palencia
2020-04-10;1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;35;1.640881388;-5.7649621;41.1556443;CALZADA VALDUNCIEL;Salamanca
2020-04-10;1706;Gerencia de Salamanca;170607;C.S. MIGUEL ARMIJO;409;1.990170795;-5.6938414;40.9687413;MIGUEL ARMIJO;Salamanca
2020-04-10;1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;2;0.098765432;-6.749247;40.6544786;FUENTES DE OÑORO;Salamanca
2020-04-10;1706;Gerencia de Salamanca;170614;C.S. ALAMEDILLA;347;1.876690103;-5.6525688;40.9621024;ALAMEDILLA;Salamanca
2020-04-10;1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;50;2.361832782;-5.8782411;40.6057622;LINARES DE RIOFRIO;Salamanca
2020-04-10;1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;7;0.21250759;-6.6910851;40.9107995;LUMBRALES;Salamanca
2020-04-10;1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;10;0.590318772;-6.0341157;40.4383859;MIRANDA DEL CASTAÑAR;Salamanca
2020-04-10;1706;Gerencia de Salamanca;170625;C.S. PIZARRALES-VIDAL;330;2.203967141;-5.6796761;40.9778179;PIZARRALES-VIDAL;Salamanca
2020-04-10;1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;3;0.182592818;-6.576536;40.3713532;ROBLEDA;Salamanca
2020-04-10;1706;Gerencia de Salamanca;170627;C.S. SAN JOSE;271;2.197534869;-5.6718137;40.9403986;SAN JOSE;Salamanca
2020-04-10;1706;Gerencia de Salamanca;170637;C.S. CAPUCHINOS;236;2.401058093;-5.67021;40.9834149;CAPUCHINOS;Salamanca
2020-04-10;1707;Gerencia de Segovia;170703;C.S. CUELLAR;196;1.409666283;-4.3165518;41.3472504;CUELLAR;Segovia
2020-04-10;1707;Gerencia de Segovia;170705;C.S. NAVAFRIA;73;3.234381923;-3.7774351;41.0988251;NAVAFRIA;Segovia
2020-04-10;1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;59;2.057182706;-3.712417;41.329873;SEPULVEDA;Segovia
2020-04-10;1707;Gerencia de Segovia;170716;C.S. SACRAMENIA;26;3.166869671;-3.9279862;41.4623748;SACRAMENIA;Segovia
2020-04-10;1708;Gerencia de Soria;170803;C.S. ARCOS DE JALON;19;0.694444444;-2.310145;41.2156081;ARCOS DE JALON;Soria
2020-04-10;1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;97;2.367008297;-3.271361;41.5454658;SAN ESTEBAN GORMAZ;Soria
2020-04-10;1709;Gerencia de Valladolid Oeste;170920;C.S. TORDESILLAS;130;1.131418625;-5.0713588;41.5447792;TORDESILLAS;Valladolid
2020-04-10;1709;Gerencia de Valladolid Oeste;170926;C.S. VALLADOLID RURAL II;78;0.892142285;-4.8965168;41.7013384;VALLADOLID RURAL II;Valladolid
2020-04-10;1710;Gerencia de Valladolid Este;171001;C.S. BARRIO ESPAÑA;85;1.430494783;-4.7052252;41.675017;BARRIO ESPAÑA;Valladolid
2020-04-10;1710;Gerencia de Valladolid Este;171002;C.S. ESGUEVILLAS;11;0.835231587;-4.3018078;41.7366601;ESGUEVILLAS;Valladolid
2020-04-10;1710;Gerencia de Valladolid Este;171007;C.S. MAGDALENA;160;1.735169721;-4.7117729;41.6599262;MAGDALENA;Valladolid
2020-04-10;1710;Gerencia de Valladolid Este;171010;C.S. CIRCULAR;252;1.813993665;-4.7175863;41.6487178;CIRCULAR;Valladolid
2020-04-10;1710;Gerencia de Valladolid Este;171012;C.S. RONDILLA II;227;1.594997189;-4.7205359;41.664046;RONDILLA II;Valladolid
2020-04-10;1710;Gerencia de Valladolid Este;171016;C.S. PORTILLO;140;1.210653753;-4.5726832;41.4774359;PORTILLO;Valladolid
2020-04-10;1710;Gerencia de Valladolid Este;171019;C.S. ALAEJOS;18;0.654069767;-5.2364845;41.3300658;ALAEJOS;Valladolid
2020-04-10;1710;Gerencia de Valladolid Este;171023;C.S. LA VICTORIA;303;1.759275388;-4.7408543;41.6833208;LA VICTORIA;Valladolid
2020-04-10;1711;Gerencia de Zamora;171103;C.S. ALTA SANABRIA;2;0.383877159;-6.879117;42.0861616;ALTA SANABRIA;Zamora
2020-04-10;1711;Gerencia de Zamora;171105;C.S. BENAVENTE SUR;83;0.568765847;-5.6713176;41.9561123;BENAVENTE SUR;Zamora
2020-04-10;1711;Gerencia de Zamora;171111;C.S. PUERTA NUEVA;165;0.987137302;-5.7402331;41.500653;PUERTA NUEVA;Zamora
2020-04-10;1711;Gerencia de Zamora;171114;C.S. PUEBLA DE SANABRIA;32;0.805234021;-6.6501789;42.0813187;PUEBLA DE SANABRIA;Zamora
2020-04-10;1711;Gerencia de Zamora;171116;C.S. TABARA;23;0.684931507;-6.0110225;41.8448438;TABARA;Zamora
2020-04-10;1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;14;0.391280045;-5.4276016;41.8843207;VILLALPANDO;Zamora
2020-04-11;1701;Gerencia de Ávila;170101;C.S. ARENAS SAN PEDRO;126;1.65833114;-5.1146939;40.1963342;ARENAS SAN PEDRO;Ávila
2020-04-11;1701;Gerencia de Ávila;170102;C.S. AREVALO;206;1.492212966;-4.7155883;41.0192187;AREVALO;Ávila
2020-04-11;1701;Gerencia de Ávila;170106;C.S. LANZAHITA;72;2.619134231;-4.8974015;40.2409102;LANZAHITA;Ávila
2020-04-11;1701;Gerencia de Ávila;170107;C.S. AVILA SUR OESTE;521;3.585438029;-4.7146621;40.6360601;AVILA SUR OESTE;Ávila
2020-04-11;1701;Gerencia de Ávila;170110;C.S. CANDELEDA;68;1.357556398;-5.2770352;40.1758101;CANDELEDA;Ávila
2020-04-11;1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;19;1.330532213;-5.1468286;40.3763715;NAVARREDONDA GREDOS;Ávila
2020-04-11;1701;Gerencia de Ávila;170121;C.S. MUÑICO;5;0.537634409;-5.1006928;40.706767;MUÑICO;Ávila
2020-04-11;1702;Gerencia de Burgos;170201;C.S. ARANDA NORTE;249;1.267562615;-3.6555077;41.6891216;ARANDA NORTE;Burgos
2020-04-11;1702;Gerencia de Burgos;170203;C.S. ARANDA SUR;292;1.805813234;-3.706626;41.6526832;ARANDA SUR;Burgos
2020-04-11;1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;186;2.118933698;-3.3925833;42.6158001;BRIVIESCA;Burgos
2020-04-11;1702;Gerencia de Burgos;170206;C.S. CRISTOBAL ACOSTA;284;1.703557075;-3.6992069;42.3440772;CRISTOBAL ACOSTA;Burgos
2020-04-11;1702;Gerencia de Burgos;170207;C.S. I. LOPEZ SAIZ;303;1.872335167;-3.6981439;42.351365;I. LOPEZ SAIZ;Burgos
2020-04-11;1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;218;1.892689703;-3.6969143;42.2629834;BURGOS RURAL SUR;Burgos
2020-04-11;1702;Gerencia de Burgos;170212;C.S. GAMONAL ANTIGUA;224;1.468563561;-3.6191225;42.3758528;GAMONAL ANTIGUA;Burgos
2020-04-11;1702;Gerencia de Burgos;170216;C.S. LERMA;100;1.659200265;-3.7309756;41.9826165;LERMA;Burgos
2020-04-11;1702;Gerencia de Burgos;170228;C.S. SANTA CLARA;259;1.501884604;-3.6638629;42.3283523;SANTA CLARA;Burgos
2020-04-11;1702;Gerencia de Burgos;170229;C.S. SEDANO;0;0.0;-3.7494493;42.7559832;SEDANO;Burgos
2020-04-11;1702;Gerencia de Burgos;170230;C.S. VALLE DE LOSA;1;0.182149362;-3.1799508;42.9747524;VALLE DE LOSA;Burgos
2020-04-11;1703;Gerencia de León;170303;C.S. ASTORGA II;92;2.345741968;-6.1802328;42.4989784;ASTORGA II;León
2020-04-11;1703;Gerencia de León;170311;C.S. LA MAGDALENA;36;1.434834595;-5.9752349;42.7934006;LA MAGDALENA;León
2020-04-11;1703;Gerencia de León;170313;C.S. LA PALOMERA;418;1.67374069;-5.5639192;42.6100731;LA PALOMERA;León
2020-04-11;1703;Gerencia de León;170314;C.S. CONDESA;237;1.136036813;-5.5759819;42.5974726;CONDESA;León
2020-04-11;1703;Gerencia de León;170316;C.S. JOSE AGUADO I;291;1.201784092;-5.5503247;42.5942556;JOSE AGUADO I;León
2020-04-11;1703;Gerencia de León;170319;C.S. MATALLANA DE TORIO;14;1.014492754;-5.5413909;42.9258494;MATALLANA DE TORIO;León
2020-04-11;1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;15;0.824628917;-5.2352506;42.6220766;RIBERA DEL ESLA;León
2020-04-11;1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;282;2.125574734;-5.8615923;42.5482323;RIBERA DEL ORBIGO;León
2020-04-11;1703;Gerencia de León;170324;C.S. SAN ANDRES RABANEDO;235;1.122093301;-5.664489;42.6856769;SAN ANDRES RABANEDO;León
2020-04-11;1703;Gerencia de León;170325;C.S. STA. MARIA PARAMO;109;1.381845842;-5.7168147;42.3454243;STA. MARIA PARAMO;León
2020-04-11;1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;177;1.198618541;-6.3377018;42.6657692;BEMBIBRE;León
2020-04-11;1704;Gerencia de Ponferrada;170406;C.S. PONFERRADA III;150;0.908760451;-6.6573868;42.5029679;PONFERRADA III;León
2020-04-11;1704;Gerencia de Ponferrada;170410;C.S. VILLAFRANCA BIERZO;51;0.754661142;-6.8923344;42.6316166;VILLAFRANCA BIERZO;León
2020-04-11;1704;Gerencia de Ponferrada;170411;C.S. PONFERRADA IV;170;1.366889121;-6.6267109;42.5980544;PONFERRADA IV;León
2020-04-11;1705;Gerencia de Palencia;170501;C.S. AGUILAR DE CAMPOO;43;0.510264626;-4.1750585;42.7876987;AGUILAR DE CAMPOO;Palencia
2020-04-11;1705;Gerencia de Palencia;170502;C.S. BALTANAS;11;0.543209877;-4.1664881;41.9106172;BALTANAS;Palencia
2020-04-11;1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;24;0.716845878;-4.520948;42.9015008;CERVERA PISUERGA;Palencia
2020-04-11;1705;Gerencia de Palencia;170505;C.S. FROMISTA;50;1.431434297;-4.3777922;42.2112657;FROMISTA;Palencia
2020-04-11;1705;Gerencia de Palencia;170507;C.S. HERRERA DE PISUERGA;43;1.100588687;-4.3901949;42.6433636;HERRERA DE PISUERGA;Palencia
2020-04-11;1705;Gerencia de Palencia;170514;C.S. SALDAÑA;49;0.831636117;-4.7204164;42.560098;SALDAÑA;Palencia
2020-04-11;1705;Gerencia de Palencia;170517;C.S. VENTA DE BAÑOS;165;1.659292035;-4.4303075;41.8572175;VENTA DE BAÑOS;Palencia
2020-04-11;1705;Gerencia de Palencia;170518;C.S. VILLARRAMIEL;30;1.399906673;-4.8185734;42.0000161;VILLARRAMIEL;Palencia
2020-04-11;1705;Gerencia de Palencia;170520;C.S. VILLAMURIEL DE CERRATO;66;1.065375303;-4.5083248;41.9521254;VILLAMURIEL DE CERRATO;Palencia
2020-04-11;1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;36;1.687763713;-5.7649621;41.1556443;CALZADA VALDUNCIEL;Salamanca
2020-04-11;1706;Gerencia de Salamanca;170605;C.S. CANTALAPIEDRA;15;0.814332248;-5.21837;41.0921314;CANTALAPIEDRA;Salamanca
2020-04-11;1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;301;2.053486151;-6.4762406;40.6126798;CIUDAD RODRIGO;Salamanca
2020-04-11;1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;2;0.098765432;-6.749247;40.6544786;FUENTES DE OÑORO;Salamanca
2020-04-11;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;705;2.729173119;-5.6376245;40.9715334;GARRIDO SUR;Salamanca
2020-04-11;1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;50;2.361832782;-5.8782411;40.6057622;LINARES DE RIOFRIO;Salamanca
2020-04-11;1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;7;0.21250759;-6.6910851;40.9107995;LUMBRALES;Salamanca
2020-04-11;1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;9;0.493691717;-5.9732262;40.8405196;MATILLA CAÑOS;Salamanca
2020-04-11;1706;Gerencia de Salamanca;170624;C.S. PEÑARANDA;106;1.053363808;-5.2549602;40.8839787;PEÑARANDA;Salamanca
2020-04-11;1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;3;0.182592818;-6.576536;40.3713532;ROBLEDA;Salamanca
2020-04-11;1706;Gerencia de Salamanca;170627;C.S. SAN JOSE;276;2.238079792;-5.6718137;40.9403986;SAN JOSE;Salamanca
2020-04-11;1706;Gerencia de Salamanca;170629;C.S. F.VILLALOBOS;168;2.019473494;-5.660618;40.9597778;F.VILLALOBOS;Salamanca
2020-04-11;1706;Gerencia de Salamanca;170630;C.S. TAMAMES;24;1.096391046;-6.1158181;40.6516889;TAMAMES;Salamanca
2020-04-11;1707;Gerencia de Segovia;170703;C.S. CUELLAR;196;1.409666283;-4.3165518;41.3472504;CUELLAR;Segovia
2020-04-11;1707;Gerencia de Segovia;170705;C.S. NAVAFRIA;73;3.234381923;-3.7774351;41.0988251;NAVAFRIA;Segovia
2020-04-11;1707;Gerencia de Segovia;170708;C.S. SEGOVIA I;758;3.41610708;-4.114543;40.9380492;SEGOVIA I;Segovia
2020-04-11;1707;Gerencia de Segovia;170709;C.S. SEGOVIA II;669;3.683717857;-4.1068163;40.9420283;SEGOVIA II;Segovia
2020-04-11;1707;Gerencia de Segovia;170710;C.S. SEGOVIA III;557;3.636957231;-4.120243;40.94888;SEGOVIA III;Segovia
2020-04-11;1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;59;2.057182706;-3.712417;41.329873;SEPULVEDA;Segovia
2020-04-11;1707;Gerencia de Segovia;170714;C.S. EL ESPINAR;105;1.231527094;-4.2225274;40.7307872;EL ESPINAR;Segovia
2020-04-11;1708;Gerencia de Soria;170802;C.S. ALMAZAN;251;3.754113072;-2.537595;41.4121402;ALMAZAN;Soria
2020-04-11;1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;99;2.415812592;-3.271361;41.5454658;SAN ESTEBAN GORMAZ;Soria
2020-04-11;1708;Gerencia de Soria;170810;C.S. SAN LEONARDO YAGÜE;33;0.865460268;-3.1059501;41.8083737;SAN LEONARDO YAGÜE;Soria
2020-04-11;1708;Gerencia de Soria;170812;C.S. S.PEDRO MANRIQUE;20;2.183406114;-2.293891;42.0324759;S.PEDRO MANRIQUE;Soria
2020-04-11;1709;Gerencia de Valladolid Oeste;170902;C.S. ARTURO EYRIES;316;1.666842494;-4.7469394;41.6284171;ARTURO EYRIES;Valladolid
2020-04-11;1709;Gerencia de Valladolid Oeste;170906;C.S. PLAZA DEL EJERCITO;229;1.217243396;-4.7383372;41.6365797;PLAZA DEL EJERCITO;Valladolid
2020-04-11;1709;Gerencia de Valladolid Oeste;170909;C.S. LAGUNA DE DUERO;237;0.829715726;-4.7293581;41.5472386;LAGUNA DE DUERO;Valladolid
2020-04-11;1709;Gerencia de Valladolid Oeste;170910;C.S. MAYORGA DE CAMPOS;14;0.534147272;-5.2444328;42.1620332;MAYORGA DE CAMPOS;Valladolid
2020-04-11;1709;Gerencia de Valladolid Oeste;170924;C.S. VILLAFRECHOS;5;0.231588698;-5.2179261;41.8799318;VILLAFRECHOS;Valladolid
2020-04-11;1709;Gerencia de Valladolid Oeste;170925;C.S. VILLALON DE CAMPOS;10;0.441696113;-5.059256;42.1180914;VILLALON DE CAMPOS;Valladolid
