fecha;provincia;numero_enfermos;tasa_enfermedad;incremento_enfermos;porcentaje_incremento;codigo_ine;posicion
2020-03-26;Burgos;3667;1049.880038;304;9.039548023;9059;42.383333,-3.666667
2020-04-05;Burgos;5549;1588.705845;65;1.185266229;9059;42.383333,-3.666667
2020-04-07;Burgos;5892;1686.908423;150;2.612330199;9059;42.383333,-3.666667
2020-04-08;Burgos;6050;1732.144595;158;2.681602172;9059;42.383333,-3.666667
2020-04-10;Burgos;6371;1824.048466;184;2.973977695;9059;42.383333,-3.666667
2020-04-23;Burgos;8063;2308.476343;37;0.461001744;9059;42.383333,-3.666667
2020-05-03;Burgos;8633;2471.670131;15;0.174054305;9059;42.383333,-3.666667
2020-05-05;Burgos;8788;2516.047389;72;0.826067003;9059;42.383333,-3.666667
2020-05-07;Burgos;8952;2563.001391;80;0.901713255;9059;42.383333,-3.666667
2020-05-12;Burgos;9234;2643.739371;75;0.818866689;9059;42.383333,-3.666667
2020-05-13;Burgos;9374;2683.822056;140;1.516136019;9059;42.383333,-3.666667
2020-05-15;Burgos;9618;2753.680449;117;1.231449321;9059;42.383333,-3.666667
2020-05-17;Burgos;9643;2760.838072;4;0.041498081;9059;42.383333,-3.666667
2020-05-26;Burgos;10285;2944.645812;76;0.744441179;9059;42.383333,-3.666667
2020-06-06;Burgos;10678;3057.163635;14;0.131282821;9059;42.383333,-3.666667
2020-06-14;Burgos;10829;3100.395673;5;0.046193644;9059;42.383333,-3.666667
2020-03-04;León;5;;2;66.66666667;24089;42.666667,-6.0
2020-03-08;León;7;;1;16.66666667;24089;42.666667,-6.0
2020-03-10;León;16;3.68690779;4;33.33333333;24089;42.666667,-6.0
2020-03-17;León;665;153.237105;310;87.32394366;24089;42.666667,-6.0
2020-03-20;León;1782;410.6293552;350;24.44134078;24089;42.666667,-6.0
2020-03-28;León;4337;999.3824429;104;2.456886369;24089;42.666667,-6.0
2020-03-30;León;4861;1120.128673;418;9.408057619;24089;42.666667,-6.0
2020-04-11;León;7137;1644.591306;55;0.776616775;24089;42.666667,-6.0
2020-04-22;León;8658;1995.077978;119;1.393605809;24089;42.666667,-6.0
2020-04-27;León;9108;2098.77226;106;1.177516108;24089;42.666667,-6.0
2020-05-02;León;9441;2175.506028;30;0.318775901;24089;42.666667,-6.0
2020-05-04;León;9574;2206.153449;110;1.162299239;24089;42.666667,-6.0
2020-05-10;León;9962;2295.560963;14;0.140731805;24089;42.666667,-6.0
2020-05-11;León;10058;2317.68241;96;0.963661915;24089;42.666667,-6.0
2020-05-15;León;10420;2401.098699;73;0.705518508;24089;42.666667,-6.0
2020-05-16;León;10436;2404.785606;16;0.153550864;24089;42.666667,-6.0
2020-05-24;León;10894;2510.323342;7;0.064296868;24089;42.666667,-6.0
2020-05-28;León;11170;2573.922501;79;0.712289244;24089;42.666667,-6.0
2020-06-01;León;11325;2609.63942;69;0.613006397;24089;42.666667,-6.0
2020-06-02;León;11400;2626.921801;75;0.662251656;24089;42.666667,-6.0
2020-06-04;León;11539;2658.951812;66;0.575263663;24089;42.666667,-6.0
2020-06-10;León;11864;2733.842127;82;0.695976914;24089;42.666667,-6.0
2020-03-03;Palencia;6;;0;0.0;34120;42.432128,-4.520647
2020-03-08;Palencia;9;;2;28.57142857;34120;42.432128,-4.520647
2020-03-15;Palencia;71;46.2908631;17;31.48148148;34120;42.432128,-4.520647
2020-03-21;Palencia;548;357.287225;72;15.12605042;34120;42.432128,-4.520647
2020-03-25;Palencia;1034;674.1514428;128;14.12803532;34120;42.432128,-4.520647
2020-03-29;Palencia;1432;933.6410698;56;4.069767442;34120;42.432128,-4.520647
2020-04-02;Palencia;1820;1186.610857;81;4.657849339;34120;42.432128,-4.520647
2020-04-10;Palencia;2410;1571.281409;91;3.924105218;34120;42.432128,-4.520647
2020-04-19;Palencia;2832;1846.418652;16;0.568181818;34120;42.432128,-4.520647
2020-04-22;Palencia;3002;1957.25593;50;1.693766938;34120;42.432128,-4.520647
2020-04-23;Palencia;3022;1970.29561;20;0.666222518;34120;42.432128,-4.520647
2020-04-28;Palencia;3191;2080.480903;43;1.365946633;34120;42.432128,-4.520647
2020-05-02;Palencia;3291;2145.679302;14;0.427220018;34120;42.432128,-4.520647
2020-05-04;Palencia;3346;2181.538421;44;1.332525742;34120;42.432128,-4.520647
2020-05-14;Palencia;3672;2394.085201;29;0.796047214;34120;42.432128,-4.520647
2020-05-18;Palencia;3748;2443.635984;37;0.997035839;34120;42.432128,-4.520647
2020-05-24;Palencia;3887;2534.261759;0;0.0;34120;42.432128,-4.520647
2020-05-26;Palencia;3936;2566.208974;29;0.742257487;34120;42.432128,-4.520647
2020-05-29;Palencia;4017;2619.019677;28;0.701930308;34120;42.432128,-4.520647
2020-05-30;Palencia;4022;2622.279597;5;0.124470998;34120;42.432128,-4.520647
2020-05-31;Palencia;4032;2628.799437;10;0.248632521;34120;42.432128,-4.520647
2020-06-01;Palencia;4058;2645.75102;26;0.64484127;34120;42.432128,-4.520647
2020-06-12;Palencia;4263;2779.407738;24;0.566171267;34120;42.432128,-4.520647
2020-03-10;Salamanca;46;14.28859863;7;17.94871795;37274;40.833333,-6.0
2020-03-12;Salamanca;85;26.40284529;20;30.76923077;37274;40.833333,-6.0
2020-04-03;Salamanca;6521;2025.564167;250;3.986605007;37274;40.833333,-6.0
2020-04-05;Salamanca;6693;2078.991101;91;1.378370191;37274;40.833333,-6.0
2020-04-06;Salamanca;7005;2175.905074;312;4.661586732;37274;40.833333,-6.0
2020-04-10;Salamanca;7613;2364.763073;124;1.655761784;37274;40.833333,-6.0
2020-04-21;Salamanca;8999;2795.284762;147;1.660641663;37274;40.833333,-6.0
2020-04-22;Salamanca;9128;2835.354963;129;1.43349261;37274;40.833333,-6.0
2020-04-24;Salamanca;9263;2877.288894;91;0.992150022;37274;40.833333,-6.0
2020-04-30;Salamanca;9749;3028.251044;81;0.837815474;37274;40.833333,-6.0
2020-05-04;Salamanca;10007;3108.391445;144;1.460002028;37274;40.833333,-6.0
2020-05-12;Salamanca;10964;3405.656421;194;1.801299907;37274;40.833333,-6.0
2020-05-17;Salamanca;11246;3493.251743;4;0.035580857;37274;40.833333,-6.0
2020-05-18;Salamanca;11323;3517.169615;77;0.684687889;37274;40.833333,-6.0
2020-05-19;Salamanca;11381;3535.185674;58;0.512231741;37274;40.833333,-6.0
2020-05-21;Salamanca;11497;3571.217792;60;0.524613098;37274;40.833333,-6.0
2020-05-24;Salamanca;11576;3595.756907;6;0.051858254;37274;40.833333,-6.0
2020-05-27;Salamanca;11708;3636.758973;48;0.411663808;37274;40.833333,-6.0
2020-05-31;Salamanca;11821;3671.859226;2;0.016921905;37274;40.833333,-6.0
2020-06-01;Salamanca;11885;3691.739016;64;0.541409356;37274;40.833333,-6.0
2020-06-03;Salamanca;11978;3720.626835;52;0.436022137;37274;40.833333,-6.0
2020-06-05;Salamanca;12081;3752.620871;48;0.398903017;37274;40.833333,-6.0
2020-06-10;Salamanca;12184;3784.614907;26;0.213850962;37274;40.833333,-6.0
2020-06-14;Salamanca;12249;3804.805318;1;0.008164598;37274;40.833333,-6.0
2020-06-16;Salamanca;12319;3826.548837;71;0.579686479;37274;40.833333,-6.0
2020-06-17;Salamanca;12358;3838.663084;110;0.898105813;37274;40.833333,-6.0
2020-03-02;Segovia;13;;3;30.0;40004;41.166667,-4.0
2020-03-08;Segovia;26;;0;0.0;40004;41.166667,-4.0
2020-03-11;Segovia;49;33.5409679;10;25.64102564;40004;41.166667,-4.0
2020-03-13;Segovia;92;62.9748785;28;43.75;40004;41.166667,-4.0
2020-03-25;Segovia;2404;1645.560956;272;12.75797373;40004;41.166667,-4.0
2020-03-29;Segovia;3169;2169.21076;89;2.88961039;40004;41.166667,-4.0
2020-04-02;Segovia;3988;2729.824081;166;4.343275772;40004;41.166667,-4.0
2020-04-17;Segovia;5312;3636.114724;62;1.180952381;40004;41.166667,-4.0
2020-04-18;Segovia;5397;3694.298035;85;1.600150602;40004;41.166667,-4.0
2020-04-19;Segovia;5445;3727.154494;48;0.889382991;40004;41.166667,-4.0
2020-04-22;Segovia;5683;3890.067766;72;1.283193727;40004;41.166667,-4.0
2020-04-23;Segovia;5721;3916.079129;38;0.668660919;40004;41.166667,-4.0
2020-04-26;Segovia;5849;4003.696352;25;0.429258242;40004;41.166667,-4.0
2020-04-29;Segovia;6145;4206.311178;108;1.78896803;40004;41.166667,-4.0
2020-05-04;Segovia;6334;4335.683483;60;0.956327702;40004;41.166667,-4.0
2020-05-06;Segovia;6474;4431.51482;52;0.809716599;40004;41.166667,-4.0
2020-05-07;Segovia;6549;4482.853036;75;1.158480074;40004;41.166667,-4.0
2020-05-09;Segovia;6654;4554.726538;26;0.392275196;40004;41.166667,-4.0
2020-05-12;Segovia;6860;4695.735506;73;1.075585679;40004;41.166667,-4.0
2020-05-14;Segovia;7023;4807.310562;88;1.268925739;40004;41.166667,-4.0
2020-05-15;Segovia;7099;4859.333288;76;1.082158622;40004;41.166667,-4.0
2020-05-19;Segovia;7340;5024.300089;86;1.185552798;40004;41.166667,-4.0
2020-05-21;Segovia;7529;5153.672394;85;1.141859215;40004;41.166667,-4.0
2020-05-23;Segovia;7661;5244.027654;53;0.696635121;40004;41.166667,-4.0
2020-05-24;Segovia;7694;5266.616469;33;0.430753165;40004;41.166667,-4.0
2020-05-25;Segovia;7771;5319.323705;77;1.000779828;40004;41.166667,-4.0
2020-05-27;Segovia;7957;5446.642481;112;1.427660931;40004;41.166667,-4.0
2020-05-29;Segovia;8044;5506.194811;41;0.512307885;40004;41.166667,-4.0
2020-05-30;Segovia;8051;5510.986378;7;0.087021382;40004;41.166667,-4.0
2020-06-09;Segovia;8316;5692.381409;35;0.422654269;40004;41.166667,-4.0
2020-06-11;Segovia;8362;5723.868848;25;0.299868058;40004;41.166667,-4.0
2020-06-14;Segovia;8412;5758.094325;9;0.107104605;40004;41.166667,-4.0
2020-06-18;Segovia;8558;5858.03272;146;1.735615787;40004;41.166667,-4.0
2020-02-29;Soria;5;;;;42173;41.666667,-2.666667
2020-03-04;Soria;6;;0;0.0;42173;41.666667,-2.666667
2020-03-05;Soria;7;;1;16.66666667;42173;41.666667,-2.666667
2020-03-06;Soria;8;;1;14.28571429;42173;41.666667,-2.666667
2020-03-08;Soria;9;;0;0.0;42173;41.666667,-2.666667
2020-03-09;Soria;15;;6;66.66666667;42173;41.666667,-2.666667
2020-03-15;Soria;76;86.87898672;22;40.74074074;42173;41.666667,-2.666667
2020-03-25;Soria;1065;1217.448959;132;14.14790997;42173;41.666667,-2.666667
2020-03-27;Soria;1342;1534.100002;140;11.64725458;42173;41.666667,-2.666667
2020-03-31;Soria;1675;1914.767141;122;7.855763039;42173;41.666667,-2.666667
2020-04-02;Soria;1870;2137.680331;79;4.410943607;42173;41.666667,-2.666667
2020-04-03;Soria;1938;2215.414161;68;3.636363636;42173;41.666667,-2.666667
2020-04-04;Soria;1966;2247.422209;28;1.444788442;42173;41.666667,-2.666667
2020-04-05;Soria;1997;2282.85969;31;1.576805697;42173;41.666667,-2.666667
2020-04-06;Soria;2064;2359.450376;67;3.355032549;42173;41.666667,-2.666667
2020-04-13;Soria;2459;2810.992478;59;2.458333333;42173;41.666667,-2.666667
2020-04-14;Soria;2515;2875.008574;56;2.277348516;42173;41.666667,-2.666667
2020-04-15;Soria;2566;2933.308946;51;2.027833002;42173;41.666667,-2.666667
2020-04-17;Soria;2681;3064.770571;33;1.246223565;42173;41.666667,-2.666667
2020-04-19;Soria;2763;3158.508425;43;1.580882353;42173;41.666667,-2.666667
2020-04-20;Soria;2934;3353.986145;171;6.188925081;42173;41.666667,-2.666667
2020-04-21;Soria;2968;3392.85306;34;1.158827539;42173;41.666667,-2.666667
2020-04-27;Soria;3204;3662.635177;41;1.296237749;42173;41.666667,-2.666667
2020-04-29;Soria;3257;3723.221839;20;0.61785604;42173;41.666667,-2.666667
2020-05-01;Soria;3297;3768.947621;16;0.487656202;42173;41.666667,-2.666667
2020-05-02;Soria;3324;3799.812524;27;0.818926297;42173;41.666667,-2.666667
2020-05-08;Soria;3642;4163.332495;54;1.505016722;42173;41.666667,-2.666667
2020-05-15;Soria;3910;4469.695238;38;0.981404959;42173;41.666667,-2.666667
2020-05-17;Soria;3922;4483.412972;1;0.025503698;42173;41.666667,-2.666667
2020-05-20;Soria;4016;4590.868561;22;0.550826239;42173;41.666667,-2.666667
2020-05-23;Soria;4054;4634.308055;9;0.22249691;42173;41.666667,-2.666667
2020-05-27;Soria;4158;4753.195089;37;0.89784033;42173;41.666667,-2.666667
2020-05-28;Soria;4186;4785.203137;28;0.673400673;42173;41.666667,-2.666667
2020-05-30;Soria;4230;4835.501498;19;0.45119924;42173;41.666667,-2.666667
2020-06-01;Soria;4245;4852.648666;13;0.307183365;42173;41.666667,-2.666667
2020-06-02;Soria;4268;4878.940991;23;0.541813899;42173;41.666667,-2.666667
2020-06-03;Soria;4282;4894.945015;14;0.328022493;42173;41.666667,-2.666667
2020-06-06;Soria;4336;4956.674821;7;0.161700162;42173;41.666667,-2.666667
2020-06-07;Soria;4344;4965.819978;8;0.184501845;42173;41.666667,-2.666667
2020-06-09;Soria;4388;5016.118338;29;0.665290204;42173;41.666667,-2.666667
2020-06-11;Soria;4426;5059.557832;17;0.38557496;42173;41.666667,-2.666667
2020-06-12;Soria;4445;5081.277578;19;0.429281518;42173;41.666667,-2.666667
2020-06-17;Soria;4497;5140.721096;47;1.056179775;42173;41.666667,-2.666667
2020-03-01;Valladolid;16;;0;0.0;47186;41.583333,-4.666667
2020-03-06;Valladolid;35;;6;20.68965517;47186;41.583333,-4.666667
2020-03-07;Valladolid;39;;4;11.42857143;47186;41.583333,-4.666667
2020-03-10;Valladolid;72;13.82055923;15;26.31578947;47186;41.583333,-4.666667
2020-03-12;Valladolid;114;21.88255212;25;28.08988764;47186;41.583333,-4.666667
2020-03-14;Valladolid;198;38.00653789;26;15.11627907;47186;41.583333,-4.666667
2020-03-15;Valladolid;250;47.98805289;52;26.26262626;47186;41.583333,-4.666667
2020-03-16;Valladolid;449;86.186543;199;79.6;47186;41.583333,-4.666667
2020-03-17;Valladolid;639;122.6574632;190;42.31625835;47186;41.583333,-4.666667
2020-03-23;Valladolid;2612;501.3791766;622;31.25628141;47186;41.583333,-4.666667
2020-03-27;Valladolid;4457;855.531007;412;10.18541409;47186;41.583333,-4.666667
2020-04-01;Valladolid;5748;1103.341312;267;4.871373837;47186;41.583333,-4.666667
2020-04-02;Valladolid;6013;1154.208648;265;4.610299235;47186;41.583333,-4.666667
2020-04-06;Valladolid;6879;1320.439263;401;6.190182155;47186;41.583333,-4.666667
2020-04-08;Valladolid;7610;1460.75633;273;3.720866839;47186;41.583333,-4.666667
2020-04-09;Valladolid;7796;1496.459441;186;2.444152431;47186;41.583333,-4.666667
2020-04-10;Valladolid;7960;1527.939604;164;2.103642894;47186;41.583333,-4.666667
2020-04-12;Valladolid;8174;1569.017377;87;1.075800668;47186;41.583333,-4.666667
2020-04-13;Valladolid;8744;1678.430138;570;6.973330071;47186;41.583333,-4.666667
2020-04-14;Valladolid;9027;1732.752614;283;3.236505032;47186;41.583333,-4.666667
2020-04-15;Valladolid;9264;1778.245288;237;2.625456962;47186;41.583333,-4.666667
2020-04-20;Valladolid;9848;1890.34538;183;1.893429902;47186;41.583333,-4.666667
2020-04-21;Valladolid;10013;1922.017495;165;1.6754671;47186;41.583333,-4.666667
2020-04-25;Valladolid;10342;1985.169772;16;0.154948673;47186;41.583333,-4.666667
2020-04-28;Valladolid;10630;2040.452009;102;0.968844985;47186;41.583333,-4.666667
2020-05-02;Valladolid;10913;2094.774485;17;0.156020558;47186;41.583333,-4.666667
2020-05-06;Valladolid;11358;2180.193219;149;1.329288964;47186;41.583333,-4.666667
2020-05-07;Valladolid;11495;2206.490672;137;1.206198274;47186;41.583333,-4.666667
2020-05-13;Valladolid;11984;2300.355304;49;0.410557185;47186;41.583333,-4.666667
2020-05-14;Valladolid;12087;2320.126381;103;0.859479306;47186;41.583333,-4.666667
2020-05-15;Valladolid;12187;2339.321602;100;0.827335153;47186;41.583333,-4.666667
2020-05-16;Valladolid;12201;2342.008933;14;0.114876508;47186;41.583333,-4.666667
2020-05-19;Valladolid;12412;2382.51085;88;0.714053879;47186;41.583333,-4.666667
2020-05-26;Valladolid;12882;2472.72839;100;0.78235018;47186;41.583333,-4.666667
2020-05-28;Valladolid;13026;2500.369508;66;0.509259259;47186;41.583333,-4.666667
2020-05-30;Valladolid;13124;2519.180825;8;0.060994206;47186;41.583333,-4.666667
2020-05-31;Valladolid;13133;2520.908395;9;0.068576653;47186;41.583333,-4.666667
2020-06-01;Valladolid;13232;2539.911664;99;0.753826239;47186;41.583333,-4.666667
2020-06-02;Valladolid;13311;2555.075888;79;0.597037485;47186;41.583333,-4.666667
2020-06-03;Valladolid;13385;2569.280352;74;0.555931185;47186;41.583333,-4.666667
2020-06-04;Valladolid;13452;2582.14115;67;0.500560329;47186;41.583333,-4.666667
2020-06-06;Valladolid;13521;2595.385853;4;0.029592365;47186;41.583333,-4.666667
2020-06-08;Valladolid;13585;2607.670794;59;0.436196954;47186;41.583333,-4.666667
2020-06-09;Valladolid;13643;2618.804023;58;0.42694148;47186;41.583333,-4.666667
2020-06-12;Valladolid;13811;2651.051994;41;0.297748729;47186;41.583333,-4.666667
2020-06-13;Valladolid;13816;2652.011755;5;0.036203027;47186;41.583333,-4.666667
2020-06-15;Valladolid;13879;2664.104744;63;0.455993052;47186;41.583333,-4.666667
2020-06-16;Valladolid;13958;2679.268969;142;1.027793862;47186;41.583333,-4.666667
2020-06-17;Valladolid;14008;2688.86658;192;1.389693109;47186;41.583333,-4.666667
2020-03-02;Zamora;6;;1;20.0;49275;41.75,-6.0
2020-03-06;Zamora;11;;1;10.0;49275;41.75,-6.0
2020-03-09;Zamora;19;;4;26.66666667;49275;41.75,-6.0
2020-03-10;Zamora;20;12.62634234;1;5.263157895;49275;41.75,-6.0
2020-03-13;Zamora;48;30.30322161;12;33.33333333;49275;41.75,-6.0
2020-03-15;Zamora;58;36.61639278;4;7.407407407;49275;41.75,-6.0
2020-03-16;Zamora;90;56.81854052;32;55.17241379;49275;41.75,-6.0
2020-03-17;Zamora;152;95.96020177;62;68.88888889;49275;41.75,-6.0
2020-03-19;Zamora;334;210.859917;92;38.01652893;49275;41.75,-6.0
2020-03-20;Zamora;430;271.4663603;96;28.74251497;49275;41.75,-6.0
2020-03-22;Zamora;483;304.9261675;21;4.545454545;49275;41.75,-6.0
2020-03-27;Zamora;959;605.4331151;102;11.90198366;49275;41.75,-6.0
2020-03-28;Zamora;970;612.3776034;11;1.147028154;49275;41.75,-6.0
2020-03-30;Zamora;1072;676.7719493;82;8.282828283;49275;41.75,-6.0
2020-04-03;Zamora;1308;825.7627889;48;3.80952381;49275;41.75,-6.0
2020-04-05;Zamora;1333;841.5457168;7;0.527903469;49275;41.75,-6.0
2020-04-08;Zamora;1503;948.8696267;44;3.015764222;49275;41.75,-6.0
2020-04-10;Zamora;1593;1005.688167;47;3.040103493;49275;41.75,-6.0
2020-04-13;Zamora;1680;1060.612756;48;2.941176471;49275;41.75,-6.0
2020-04-14;Zamora;1734;1094.703881;54;3.214285714;49275;41.75,-6.0
2020-04-16;Zamora;1826;1152.785055;52;2.931228861;49275;41.75,-6.0
2020-04-19;Zamora;1900;1199.502522;7;0.369783413;49275;41.75,-6.0
2020-04-20;Zamora;1939;1224.12389;39;2.052631579;49275;41.75,-6.0
2020-04-23;Zamora;2014;1271.472673;8;0.398803589;49275;41.75,-6.0
2020-04-26;Zamora;2081;1313.77092;6;0.289156627;49275;41.75,-6.0
2020-04-28;Zamora;2179;1375.639998;48;2.252463632;49275;41.75,-6.0
2020-05-02;Zamora;2307;1456.448589;6;0.260756193;49275;41.75,-6.0
2020-05-08;Zamora;2733;1725.38968;67;2.513128282;49275;41.75,-6.0
2020-05-14;Zamora;3006;1897.739253;42;1.417004049;49275;41.75,-6.0
2020-05-15;Zamora;3062;1933.093012;56;1.862940785;49275;41.75,-6.0
2020-05-18;Zamora;3119;1969.078088;46;1.496908558;49275;41.75,-6.0
2020-05-21;Zamora;3239;2044.836142;39;1.21875;49275;41.75,-6.0
2020-05-22;Zamora;3279;2070.088826;40;1.234949058;49275;41.75,-6.0
2020-05-23;Zamora;3285;2073.876729;6;0.182982617;49275;41.75,-6.0
2020-06-02;Zamora;3412;2154.054003;18;0.530347672;49275;41.75,-6.0
2020-06-05;Zamora;3457;2182.463273;11;0.319210679;49275;41.75,-6.0
2020-06-06;Zamora;3460;2184.357224;3;0.086780445;49275;41.75,-6.0
2020-06-09;Zamora;3481;2197.614884;8;0.230348402;49275;41.75,-6.0
2020-06-14;Zamora;3507;2214.029129;1;0.028522533;49275;41.75,-6.0
2020-06-16;Zamora;3527;2226.655471;21;0.598973189;49275;41.75,-6.0
2020-02-29;Ávila;3;;;;5019;40.616092,-4.929031
2020-03-01;Ávila;4;;1;33.33333333;5019;40.616092,-4.929031
2020-03-03;Ávila;5;;1;25.0;5019;40.616092,-4.929031
2020-03-06;Ávila;8;;1;14.28571429;5019;40.616092,-4.929031
2020-03-07;Ávila;8;;0;0.0;5019;40.616092,-4.929031
2020-03-11;Ávila;22;14.78961769;8;57.14285714;5019;40.616092,-4.929031
2020-03-13;Ávila;53;35.62953352;22;70.96774194;5019;40.616092,-4.929031
2020-03-19;Ávila;556;373.7739743;198;55.30726257;5019;40.616092,-4.929031
2020-03-23;Ávila;1169;785.8665035;268;29.74472808;5019;40.616092,-4.929031
2020-03-26;Ávila;1765;1186.530692;183;11.5676359;5019;40.616092,-4.929031
2020-03-27;Ávila;1955;1314.259208;190;10.76487252;5019;40.616092,-4.929031
2020-03-30;Ávila;2274;1528.708665;157;7.416154936;5019;40.616092,-4.929031
2020-04-01;Ávila;2570;1727.696248;142;5.848434926;5019;40.616092,-4.929031
2020-04-09;Ávila;3370;2265.500528;90;2.743902439;5019;40.616092,-4.929031
2020-04-10;Ávila;3521;2367.011085;151;4.480712166;5019;40.616092,-4.929031
2020-04-15;Ávila;3899;2621.123608;108;2.848852546;5019;40.616092,-4.929031
2020-04-16;Ávila;3972;2670.198248;73;1.872274942;5019;40.616092,-4.929031
2020-04-20;Ávila;4193;2818.76668;110;2.694097477;5019;40.616092,-4.929031
2020-04-22;Ávila;4306;2894.731535;61;1.436984688;5019;40.616092,-4.929031
2020-04-27;Ávila;4469;3004.309157;63;1.429868361;5019;40.616092,-4.929031
2020-05-04;Ávila;4674;3142.121503;54;1.168831169;5019;40.616092,-4.929031
2020-05-05;Ávila;4712;3167.667207;38;0.81300813;5019;40.616092,-4.929031
2020-05-07;Ávila;4805;3230.186954;34;0.71263886;5019;40.616092,-4.929031
2020-05-12;Ávila;5027;3379.427642;49;0.984331057;5019;40.616092,-4.929031
2020-05-13;Ávila;5053;3396.906281;26;0.517207082;5019;40.616092,-4.929031
2020-05-15;Ávila;5123;3443.964155;39;0.76711251;5019;40.616092,-4.929031
2020-05-16;Ávila;5135;3452.03122;12;0.234237751;5019;40.616092,-4.929031
2020-05-17;Ávila;5140;3455.392496;5;0.097370983;5019;40.616092,-4.929031
2020-05-19;Ávila;5283;3551.525011;20;0.3800114;5019;40.616092,-4.929031
2020-05-20;Ávila;5308;3568.331395;25;0.473215976;5019;40.616092,-4.929031
2020-05-23;Ávila;5383;3618.750546;7;0.130208333;5019;40.616092,-4.929031
2020-05-24;Ávila;5390;3623.456334;7;0.130039012;5019;40.616092,-4.929031
2020-05-25;Ávila;5423;3645.64076;33;0.612244898;5019;40.616092,-4.929031
2020-05-26;Ávila;5451;3664.46391;28;0.51631938;5019;40.616092,-4.929031
2020-06-01;Ávila;5561;3738.411998;17;0.306637807;5019;40.616092,-4.929031
2020-06-05;Ávila;5662;3806.309789;17;0.301151461;5019;40.616092,-4.929031
2020-06-07;Ávila;5669;3811.015576;3;0.052947406;5019;40.616092,-4.929031
2020-06-09;Ávila;5706;3835.889024;14;0.245959241;5019;40.616092,-4.929031
2020-06-10;Ávila;5717;3843.283833;11;0.19277953;5019;40.616092,-4.929031
2020-06-16;Ávila;5786;3889.669452;37;0.64359019;5019;40.616092,-4.929031
2020-02-29;Burgos;11;;;;9059;42.383333,-3.666667
2020-03-09;Burgos;74;;14;23.33333333;9059;42.383333,-3.666667
2020-03-10;Burgos;125;35.78811148;51;68.91891892;9059;42.383333,-3.666667
2020-03-14;Burgos;328;93.90800451;63;23.77358491;9059;42.383333,-3.666667
2020-03-19;Burgos;1447;414.2831784;340;30.71364047;9059;42.383333,-3.666667
2020-03-23;Burgos;2616;748.973597;480;22.47191011;9059;42.383333,-3.666667
2020-03-25;Burgos;3363;962.8433511;352;11.69046828;9059;42.383333,-3.666667
2020-03-28;Burgos;4132;1183.011813;120;2.991026919;9059;42.383333,-3.666667
2020-04-01;Burgos;5015;1435.819032;215;4.479166667;9059;42.383333,-3.666667
2020-04-04;Burgos;5484;1570.096027;70;1.292944219;9059;42.383333,-3.666667
2020-05-01;Burgos;8594;2460.50424;20;0.233263354;9059;42.383333,-3.666667
2020-05-04;Burgos;8716;2495.433437;83;0.961427082;9059;42.383333,-3.666667
2020-05-09;Burgos;9047;2590.200356;10;0.110656191;9059;42.383333,-3.666667
2020-05-16;Burgos;9639;2759.692852;21;0.218340611;9059;42.383333,-3.666667
2020-05-19;Burgos;9866;2824.684063;85;0.869031796;9059;42.383333,-3.666667
2020-05-28;Burgos;10391;2974.994131;52;0.502949995;9059;42.383333,-3.666667
2020-05-30;Burgos;10442;2989.59568;1;0.009577627;9059;42.383333,-3.666667
2020-06-01;Burgos;10494;3004.483535;50;0.478743776;9059;42.383333,-3.666667
2020-06-07;Burgos;10681;3058.022549;3;0.028095149;9059;42.383333,-3.666667
2020-06-15;Burgos;10857;3108.41221;33;0.304878049;9059;42.383333,-3.666667
2020-03-06;León;6;;1;20.0;24089;42.666667,-6.0
2020-03-11;León;21;4.839066475;5;31.25;24089;42.666667,-6.0
2020-03-12;León;35;8.065110792;14;66.66666667;24089;42.666667,-6.0
2020-03-15;León;111;25.5779228;36;48.0;24089;42.666667,-6.0
2020-03-19;León;1432;329.9782472;384;36.64122137;24089;42.666667,-6.0
2020-03-23;León;2591;597.0486303;565;27.88746298;24089;42.666667,-6.0
2020-03-25;León;3481;802.1328762;429;14.05635649;24089;42.666667,-6.0
2020-03-29;León;4443;1023.808207;106;2.444085774;24089;42.666667,-6.0
2020-04-03;León;5840;1345.721344;220;3.914590747;24089;42.666667,-6.0
2020-04-10;León;7082;1631.917561;266;3.90258216;24089;42.666667,-6.0
2020-04-14;León;7629;1757.963721;204;2.747474747;24089;42.666667,-6.0
2020-04-16;León;7953;1832.623604;160;2.053124599;24089;42.666667,-6.0
2020-04-25;León;8978;2068.816134;39;0.436290413;24089;42.666667,-6.0
2020-05-20;León;10683;2461.702245;68;0.64060292;24089;42.666667,-6.0
2020-05-25;León;10963;2526.223132;69;0.63337617;24089;42.666667,-6.0
2020-05-29;León;11238;2589.591859;68;0.6087735;24089;42.666667,-6.0
2020-05-30;León;11251;2592.587472;13;0.115678946;24089;42.666667,-6.0
2020-05-31;León;11256;2593.739631;5;0.044440494;24089;42.666667,-6.0
2020-06-05;León;11617;2676.925488;78;0.675968455;24089;42.666667,-6.0
2020-06-09;León;11782;2714.946724;83;0.709462347;24089;42.666667,-6.0
2020-06-11;León;11927;2748.359326;63;0.531018206;24089;42.666667,-6.0
2020-02-29;Palencia;6;;;;34120;42.432128,-4.520647
2020-03-01;Palencia;6;;0;0.0;34120;42.432128,-4.520647
2020-03-13;Palencia;43;28.03531145;9;26.47058824;34120;42.432128,-4.520647
2020-03-17;Palencia;173;112.7932298;58;50.43478261;34120;42.432128,-4.520647
