FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;PREVALENCIA;TASAx100;x_geo;y_geo;zbs_geo;PROVINCIA
2020-03-30;1704;Gerencia de Ponferrada;170408;C.S. TORENO;7;0.166984733;-6.5033694;42.7810332;TORENO;León
2020-03-30;1704;Gerencia de Ponferrada;170411;C.S. PONFERRADA IV;122;0.980943958;-6.6267109;42.5980544;PONFERRADA IV;León
2020-03-30;1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;16;0.477897252;-4.520948;42.9015008;CERVERA PISUERGA;Palencia
2020-03-30;1705;Gerencia de Palencia;170505;C.S. FROMISTA;13;0.372172917;-4.3777922;42.2112657;FROMISTA;Palencia
2020-03-30;1705;Gerencia de Palencia;170512;C.S. PAREDES DE NAVA;23;0.749674055;-4.7078451;42.1692388;PAREDES DE NAVA;Palencia
2020-03-30;1705;Gerencia de Palencia;170515;C.S. ERAS DEL BOSQUE;231;1.104576101;-4.5339183;42.0278396;ERAS DEL BOSQUE;Palencia
2020-03-30;1705;Gerencia de Palencia;170517;C.S. VENTA DE BAÑOS;131;1.317377313;-4.4303075;41.8572175;VENTA DE BAÑOS;Palencia
2020-03-30;1706;Gerencia de Salamanca;170603;C.S. BEJAR;147;0.914349692;-5.8578389;40.3892584;BEJAR;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170614;C.S. ALAMEDILLA;363;1.963223364;-5.6525688;40.9621024;ALAMEDILLA;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170615;C.S. LA ALBERCA;12;0.663716814;-6.1369235;40.5281138;LA ALBERCA;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;51;2.409069438;-5.8782411;40.6057622;LINARES DE RIOFRIO;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;3;0.177095632;-6.0341157;40.4383859;MIRANDA DEL CASTAÑAR;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;35;1.325255585;-5.4871391;41.1200652;PEDROSILLO EL RALO;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;1;0.060864273;-6.576536;40.3713532;ROBLEDA;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;266;1.46081608;-5.5307167;40.9275702;SANTA MARTA DE TORMES;Salamanca
2020-03-30;1706;Gerencia de Salamanca;170635;C.S. UNIVERSIDAD CENTRO;164;1.427079708;-5.6668451;40.9635604;UNIVERSIDAD CENTRO;Salamanca
2020-03-30;1707;Gerencia de Segovia;170703;C.S. CUELLAR;173;1.24424626;-4.3165518;41.3472504;CUELLAR;Segovia
2020-03-30;1708;Gerencia de Soria;170801;C.S. AGREDA;7;0.205038079;-1.9990845;41.8696333;AGREDA;Soria
2020-03-30;1708;Gerencia de Soria;170802;C.S. ALMAZAN;165;2.467843255;-2.537595;41.4121402;ALMAZAN;Soria
2020-03-30;1708;Gerencia de Soria;170809;C.S. PINARES-COVALEDA;111;3.31838565;-2.819235;41.9661517;PINARES-COVALEDA;Soria
2020-03-30;1708;Gerencia de Soria;170813;C.S. SORIA NORTE;396;1.67095658;-2.4772902;41.7676962;SORIA NORTE;Soria
2020-03-30;1709;Gerencia de Valladolid Oeste;170903;C.S. CASA DEL BARCO;144;0.956175299;-4.733827;41.6440203;CASA DEL BARCO;Valladolid
2020-03-30;1709;Gerencia de Valladolid Oeste;170907;C.S. HUERTA DEL REY;325;1.278219146;-4.7490241;41.6519156;HUERTA DEL REY;Valladolid
2020-03-30;1709;Gerencia de Valladolid Oeste;170915;C.S. PARQUESOL;281;0.978514469;-4.7609774;41.6353453;PARQUESOL;Valladolid
2020-03-30;1709;Gerencia de Valladolid Oeste;170928;C.S. DELICIAS II;198;1.044910022;-4.7327299;41.6090563;DELICIAS II;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171001;C.S. BARRIO ESPAÑA;66;1.110737126;-4.7052252;41.675017;BARRIO ESPAÑA;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171006;C.S. ISCAR;75;0.677629201;-4.5398679;41.3527561;ISCAR;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171009;C.S. PILARICA;167;1.014580802;-4.7114053;41.6545997;PILARICA;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171015;C.S. PEÑAFIEL;69;0.733808359;-4.1875837;41.5834053;PEÑAFIEL;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171018;C.S. TUDELA;108;0.929112182;-4.4669681;41.6034399;TUDELA;Valladolid
2020-03-30;1710;Gerencia de Valladolid Este;171022;C.S. MEDINA CAMPO URBANO;148;0.704896171;-4.9149855;41.3123252;MEDINA CAMPO URBANO;Valladolid
2020-03-30;1711;Gerencia de Zamora;171107;C.S. VILLARRIN;6;0.201207243;-5.6350913;41.766661;VILLARRIN;Zamora
2020-03-30;1711;Gerencia de Zamora;171115;C.S. BERMILLO DE SAYAGO;10;0.193723363;-6.1387089;41.3491736;BERMILLO DE SAYAGO;Zamora
2020-03-30;1711;Gerencia de Zamora;171117;C.S. TORO;90;0.804649084;-5.4133008;41.5359437;TORO;Zamora
2020-03-30;1711;Gerencia de Zamora;171120;C.S. VIRGEN DE LA CONCHA;188;0.918058404;-5.7331438;41.5156123;VIRGEN DE LA CONCHA;Zamora
2020-03-31;1701;Gerencia de Ávila;170101;C.S. ARENAS SAN PEDRO;59;0.776520137;-5.1146939;40.1963342;ARENAS SAN PEDRO;Ávila
2020-03-31;1702;Gerencia de Burgos;170203;C.S. ARANDA SUR;252;1.558441558;-3.706626;41.6526832;ARANDA SUR;Burgos
2020-03-31;1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;70;0.957199508;-3.5966157;42.4521283;BURGOS RURAL NORTE;Burgos
2020-03-31;1702;Gerencia de Burgos;170214;C.S. GARCIA LORCA;178;1.065676825;-3.6258658;42.352035;GARCIA LORCA;Burgos
2020-03-31;1702;Gerencia de Burgos;170216;C.S. LERMA;73;1.211216194;-3.7309756;41.9826165;LERMA;Burgos
2020-03-31;1702;Gerencia de Burgos;170224;C.S. QUINTANAR SIERRA;23;0.728078506;-3.0397322;41.9837379;QUINTANAR SIERRA;Burgos
2020-03-31;1702;Gerencia de Burgos;170234;C.S. VALLE DE MENA;26;0.70403466;-3.2710544;43.1138884;VALLE DE MENA;Burgos
2020-03-31;1702;Gerencia de Burgos;170237;C.S. LAS HUELGAS;156;1.435274634;-3.7350745;42.3342952;LAS HUELGAS;Burgos
2020-03-31;1703;Gerencia de León;170304;C.S. SAN EMILIANO;17;1.787592008;-6.03948;42.9619753;SAN EMILIANO;León
2020-03-31;1703;Gerencia de León;170314;C.S. CONDESA;215;1.030581919;-5.5759819;42.5974726;CONDESA;León
2020-03-31;1703;Gerencia de León;170316;C.S. JOSE AGUADO I;223;0.92095482;-5.5503247;42.5942556;JOSE AGUADO I;León
2020-03-31;1703;Gerencia de León;170319;C.S. MATALLANA DE TORIO;16;1.15942029;-5.5413909;42.9258494;MATALLANA DE TORIO;León
2020-03-31;1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;13;0.714678395;-5.2352506;42.6220766;RIBERA DEL ESLA;León
2020-03-31;1703;Gerencia de León;170325;C.S. STA. MARIA PARAMO;84;1.064908722;-5.7168147;42.3454243;STA. MARIA PARAMO;León
2020-03-31;1704;Gerencia de Ponferrada;170403;C.S. FABERO;7;0.106886548;-6.7032857;42.8176963;FABERO;León
2020-03-31;1704;Gerencia de Ponferrada;170404;C.S. PONFERRADA I;134;0.619137827;-6.5098923;42.5043763;PONFERRADA I;León
2020-03-31;1705;Gerencia de Palencia;170506;C.S. GUARDO;22;0.270038051;-4.7793976;42.8075753;GUARDO;Palencia
2020-03-31;1705;Gerencia de Palencia;170512;C.S. PAREDES DE NAVA;24;0.782268579;-4.7078451;42.1692388;PAREDES DE NAVA;Palencia
2020-03-31;1705;Gerencia de Palencia;170517;C.S. VENTA DE BAÑOS;136;1.36765889;-4.4303075;41.8572175;VENTA DE BAÑOS;Palencia
2020-03-31;1705;Gerencia de Palencia;170520;C.S. VILLAMURIEL DE CERRATO;44;0.710250202;-4.5083248;41.9521254;VILLAMURIEL DE CERRATO;Palencia
2020-03-31;1706;Gerencia de Salamanca;170602;C.S. ALDEADAVILA RIBERA;9;0.35046729;-6.6595106;41.1113017;ALDEADAVILA RIBERA;Salamanca
2020-03-31;1706;Gerencia de Salamanca;170609;C.S. FUENTEGUINALDO;3;0.185070944;-6.734419;40.4082446;FUENTEGUINALDO;Salamanca
2020-03-31;1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;1;0.049382716;-6.749247;40.6544786;FUENTES DE OÑORO;Salamanca
2020-03-31;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;585;2.264633013;-5.6376245;40.9715334;GARRIDO SUR;Salamanca
2020-03-31;1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;3;0.177095632;-6.0341157;40.4383859;MIRANDA DEL CASTAÑAR;Salamanca
2020-03-31;1707;Gerencia de Segovia;170703;C.S. CUELLAR;181;1.301783659;-4.3165518;41.3472504;CUELLAR;Segovia
2020-03-31;1707;Gerencia de Segovia;170716;C.S. SACRAMENIA;20;2.436053593;-3.9279862;41.4623748;SACRAMENIA;Segovia
2020-03-31;1708;Gerencia de Soria;170803;C.S. ARCOS DE JALON;10;0.365497076;-2.310145;41.2156081;ARCOS DE JALON;Soria
2020-03-31;1708;Gerencia de Soria;170808;C.S. OLVEGA;22;0.523062292;-1.9769546;41.7233482;OLVEGA;Soria
2020-03-31;1708;Gerencia de Soria;170813;C.S. SORIA NORTE;437;1.843959661;-2.4772902;41.7676962;SORIA NORTE;Soria
2020-03-31;1708;Gerencia de Soria;170814;C.S. SORIA SUR;467;2.421445608;-2.4659611;41.7606339;SORIA SUR;Soria
2020-03-31;1709;Gerencia de Valladolid Oeste;170909;C.S. LAGUNA DE DUERO;185;0.647668394;-4.7293581;41.5472386;LAGUNA DE DUERO;Valladolid
2020-03-31;1709;Gerencia de Valladolid Oeste;170920;C.S. TORDESILLAS;79;0.687554395;-5.0713588;41.5447792;TORDESILLAS;Valladolid
2020-03-31;1709;Gerencia de Valladolid Oeste;170927;C.S. DELICIAS I;229;0.87161725;-4.7079834;41.6161785;DELICIAS I;Valladolid
2020-03-31;1710;Gerencia de Valladolid Este;171001;C.S. BARRIO ESPAÑA;68;1.144395826;-4.7052252;41.675017;BARRIO ESPAÑA;Valladolid
2020-03-31;1710;Gerencia de Valladolid Este;171002;C.S. ESGUEVILLAS;9;0.683371298;-4.3018078;41.7366601;ESGUEVILLAS;Valladolid
2020-03-31;1710;Gerencia de Valladolid Este;171008;C.S. TORTOLA;139;0.984558719;-4.696616;41.6303261;TORTOLA;Valladolid
2020-03-31;1710;Gerencia de Valladolid Este;171022;C.S. MEDINA CAMPO URBANO;163;0.77633835;-4.9149855;41.3123252;MEDINA CAMPO URBANO;Valladolid
2020-03-31;1710;Gerencia de Valladolid Este;171023;C.S. LA VICTORIA;252;1.463159728;-4.7408543;41.6833208;LA VICTORIA;Valladolid
2020-03-31;1710;Gerencia de Valladolid Este;171026;C.S. CIGALES;62;0.825785828;-4.660676;41.7859567;CIGALES;Valladolid
2020-03-31;1711;Gerencia de Zamora;171114;C.S. PUEBLA DE SANABRIA;28;0.704579768;-6.6501789;42.0813187;PUEBLA DE SANABRIA;Zamora
2020-03-31;1711;Gerencia de Zamora;171120;C.S. VIRGEN DE LA CONCHA;202;0.986424456;-5.7331438;41.5156123;VIRGEN DE LA CONCHA;Zamora
2020-03-31;1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;37;0.519079686;-5.7908384;41.5774755;ZAMORA NORTE;Zamora
2020-03-31;1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;52;0.665642601;-5.7520988;41.4477098;ZAMORA SUR;Zamora
2020-04-01;1701;Gerencia de Ávila;170107;C.S. AVILA SUR OESTE;430;2.959190696;-4.7146621;40.6360601;AVILA SUR OESTE;Ávila
2020-04-01;1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;13;0.288248337;-5.4905478;40.334521;BARCO DE AVILA;Ávila
2020-04-01;1701;Gerencia de Ávila;170109;C.S. BURGOHONDO;24;0.522875817;-4.8384527;40.4092233;BURGOHONDO;Ávila
2020-04-01;1701;Gerencia de Ávila;170115;C.S. MADRIGAL DE LAS ALTAS TORRES;23;0.956738769;-5.020748;41.074037;MADRIGAL DE LAS ALTAS TORRES;Ávila
2020-04-01;1701;Gerencia de Ávila;170119;C.S. SOTILLO DE ADRADA;41;0.371578757;-4.6472208;40.2954901;SOTILLO DE ADRADA;Ávila
2020-04-01;1701;Gerencia de Ávila;170120;C.S. MUÑANA;23;1.067780873;-5.0363658;40.5706538;MUÑANA;Ávila
2020-04-01;1702;Gerencia de Burgos;170203;C.S. ARANDA SUR;261;1.614100186;-3.706626;41.6526832;ARANDA SUR;Burgos
2020-04-01;1702;Gerencia de Burgos;170210;C.S. CONDADO DE TREVIÑO;35;1.925192519;-2.7067503;42.7338412;CONDADO DE TREVIÑO;Burgos
2020-04-01;1702;Gerencia de Burgos;170213;C.S. GAMONAL LAS TORRES;239;1.520743192;-3.6719481;42.3557004;GAMONAL LAS TORRES;Burgos
2020-04-01;1702;Gerencia de Burgos;170215;C.S. HUERTA DE REY;2;0.149700599;-3.3753229;41.8011313;HUERTA DE REY;Burgos
2020-04-01;1702;Gerencia de Burgos;170217;C.S. LOS COMUNEROS;294;1.71990172;-3.6855424;42.3637215;LOS COMUNEROS;Burgos
2020-04-01;1702;Gerencia de Burgos;170220;C.S. MELGAR FERNAMENTAL;15;0.538793103;-4.1777188;42.359536;MELGAR FERNAMENTAL;Burgos
2020-04-01;1702;Gerencia de Burgos;170222;C.S. MIRANDA OESTE;256;1.334167188;-2.9563542;42.6840113;MIRANDA OESTE;Burgos
2020-04-01;1702;Gerencia de Burgos;170224;C.S. QUINTANAR SIERRA;23;0.728078506;-3.0397322;41.9837379;QUINTANAR SIERRA;Burgos
2020-04-01;1702;Gerencia de Burgos;170228;C.S. SANTA CLARA;232;1.345317483;-3.6638629;42.3283523;SANTA CLARA;Burgos
2020-04-01;1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;17;0.684380032;-4.0436158;42.5457831;VILLADIEGO;Burgos
2020-04-01;1702;Gerencia de Burgos;170234;C.S. VALLE DE MENA;26;0.70403466;-3.2710544;43.1138884;VALLE DE MENA;Burgos
2020-04-01;1702;Gerencia de Burgos;170237;C.S. LAS HUELGAS;161;1.481277026;-3.7350745;42.3342952;LAS HUELGAS;Burgos
2020-04-01;1703;Gerencia de León;170302;C.S. ASTORGA I;340;2.713704206;-6.0592017;42.472513;ASTORGA I;León
2020-04-01;1703;Gerencia de León;170303;C.S. ASTORGA II;81;2.06527282;-6.1802328;42.4989784;ASTORGA II;León
2020-04-01;1703;Gerencia de León;170305;C.S. BOÑAR;32;1.019757808;-5.3350111;42.9342676;BOÑAR;León
2020-04-01;1703;Gerencia de León;170314;C.S. CONDESA;215;1.030581919;-5.5759819;42.5974726;CONDESA;León
2020-04-01;1703;Gerencia de León;170318;C.S. MANSILLA MULAS;39;0.824175824;-5.3429113;42.4399063;MANSILLA MULAS;León
2020-04-01;1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;13;0.714678395;-5.2352506;42.6220766;RIBERA DEL ESLA;León
2020-04-01;1703;Gerencia de León;170325;C.S. STA. MARIA PARAMO;90;1.140973631;-5.7168147;42.3454243;STA. MARIA PARAMO;León
2020-04-01;1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;73;0.796769264;-5.489176;42.278276;VALENCIA DE D. JUAN;León
2020-04-01;1703;Gerencia de León;170328;C.S. TROBAJO DEL CAMINO;291;1.490396927;-5.6842775;42.5750157;TROBAJO DEL CAMINO;León
2020-04-01;1704;Gerencia de Ponferrada;170405;C.S. PONFERRADA II;205;0.889950076;-6.5770514;42.6316193;PONFERRADA II;León
2020-04-01;1704;Gerencia de Ponferrada;170408;C.S. TORENO;4;0.095419847;-6.5033694;42.7810332;TORENO;León
2020-04-01;1704;Gerencia de Ponferrada;170409;C.S. VILLABLINO;67;0.747267455;-6.3637869;42.924184;VILLABLINO;León
2020-04-01;1704;Gerencia de Ponferrada;170410;C.S. VILLAFRANCA BIERZO;36;0.532701983;-6.8923344;42.6316166;VILLAFRANCA BIERZO;León
2020-04-01;1705;Gerencia de Palencia;170506;C.S. GUARDO;24;0.294586965;-4.7793976;42.8075753;GUARDO;Palencia
2020-04-01;1705;Gerencia de Palencia;170507;C.S. HERRERA DE PISUERGA;41;1.049398515;-4.3901949;42.6433636;HERRERA DE PISUERGA;Palencia
2020-04-01;1705;Gerencia de Palencia;170508;C.S. JARDINILLOS;234;1.260572106;-4.5383516;42.0122939;JARDINILLOS;Palencia
2020-04-01;1705;Gerencia de Palencia;170510;C.S. OSORNO;20;0.942507069;-4.3972754;42.42559;OSORNO;Palencia
2020-04-01;1705;Gerencia de Palencia;170514;C.S. SALDAÑA;22;0.373387644;-4.7204164;42.560098;SALDAÑA;Palencia
2020-04-01;1705;Gerencia de Palencia;170517;C.S. VENTA DE BAÑOS;145;1.458165728;-4.4303075;41.8572175;VENTA DE BAÑOS;Palencia
2020-04-01;1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;242;1.965083232;-5.5135134;40.7460397;ALBA DE TORMES;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170603;C.S. BEJAR;173;1.076071406;-5.8578389;40.3892584;BEJAR;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;24;0.745110214;-6.2514024;40.8046117;FUENTE DE SAN ESTEBAN;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170611;C.S. GARRIDO NORTE;427;2.269948434;-5.6512485;40.9831349;GARRIDO NORTE;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;87;0.906533292;-5.6473268;40.5420836;GUIJUELO;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170616;C.S. LEDESMA;16;0.626223092;-6.0954699;41.0899495;LEDESMA;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;50;2.361832782;-5.8782411;40.6057622;LINARES DE RIOFRIO;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;4;0.236127509;-6.0341157;40.4383859;MIRANDA DEL CASTAÑAR;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170624;C.S. PEÑARANDA;96;0.953989864;-5.2549602;40.8839787;PEÑARANDA;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170625;C.S. PIZARRALES-VIDAL;282;1.883390102;-5.6796761;40.9778179;PIZARRALES-VIDAL;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170629;C.S. F.VILLALOBOS;147;1.767039308;-5.660618;40.9597778;F.VILLALOBOS;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;26;0.426439232;-6.397953;41.061593;VITIGUDINO;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170635;C.S. UNIVERSIDAD CENTRO;184;1.601113818;-5.6668451;40.9635604;UNIVERSIDAD CENTRO;Salamanca
2020-04-01;1706;Gerencia de Salamanca;170637;C.S. CAPUCHINOS;229;2.329840269;-5.67021;40.9834149;CAPUCHINOS;Salamanca
2020-04-01;1707;Gerencia de Segovia;170708;C.S. SEGOVIA I;654;2.947406373;-4.114543;40.9380492;SEGOVIA I;Segovia
2020-04-01;1707;Gerencia de Segovia;170709;C.S. SEGOVIA II;623;3.43042784;-4.1068163;40.9420283;SEGOVIA II;Segovia
2020-04-01;1707;Gerencia de Segovia;170713;C.S. VILLACASTIN;113;3.429438543;-4.4085747;40.7829124;VILLACASTIN;Segovia
2020-04-01;1707;Gerencia de Segovia;170714;C.S. EL ESPINAR;76;0.891391039;-4.2225274;40.7307872;EL ESPINAR;Segovia
2020-04-01;1708;Gerencia de Soria;170803;C.S. ARCOS DE JALON;9;0.328947368;-2.310145;41.2156081;ARCOS DE JALON;Soria
2020-04-01;1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;17;1.220387653;-2.8636289;41.4257913;BERLANGA DE DUERO;Soria
2020-04-01;1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;81;1.976573939;-3.271361;41.5454658;SAN ESTEBAN GORMAZ;Soria
2020-04-01;1708;Gerencia de Soria;170807;C.S. GOMARA;22;2.050326188;-2.1536023;41.5519374;GOMARA;Soria
2020-04-01;1708;Gerencia de Soria;170808;C.S. OLVEGA;23;0.546837851;-1.9769546;41.7233482;OLVEGA;Soria
2020-04-01;1709;Gerencia de Valladolid Oeste;170902;C.S. ARTURO EYRIES;267;1.408376411;-4.7469394;41.6284171;ARTURO EYRIES;Valladolid
2020-04-01;1709;Gerencia de Valladolid Oeste;170906;C.S. PLAZA DEL EJERCITO;195;1.036517302;-4.7383372;41.6365797;PLAZA DEL EJERCITO;Valladolid
2020-04-01;1709;Gerencia de Valladolid Oeste;170907;C.S. HUERTA DEL REY;345;1.356878785;-4.7490241;41.6519156;HUERTA DEL REY;Valladolid
2020-04-01;1709;Gerencia de Valladolid Oeste;170910;C.S. MAYORGA DE CAMPOS;7;0.267073636;-5.2444328;42.1620332;MAYORGA DE CAMPOS;Valladolid
2020-04-01;1709;Gerencia de Valladolid Oeste;170914;C.S. MOTA DEL MARQUES;15;0.798296966;-5.2237315;41.6665615;MOTA DEL MARQUES;Valladolid
2020-04-01;1709;Gerencia de Valladolid Oeste;170915;C.S. PARQUESOL;302;1.051641885;-4.7609774;41.6353453;PARQUESOL;Valladolid
2020-04-01;1709;Gerencia de Valladolid Oeste;170920;C.S. TORDESILLAS;87;0.757180157;-5.0713588;41.5447792;TORDESILLAS;Valladolid
2020-04-01;1709;Gerencia de Valladolid Oeste;170925;C.S. VILLALON DE CAMPOS;11;0.485865724;-5.059256;42.1180914;VILLALON DE CAMPOS;Valladolid
2020-04-01;1709;Gerencia de Valladolid Oeste;170926;C.S. VALLADOLID RURAL II;62;0.70913874;-4.8965168;41.7013384;VALLADOLID RURAL II;Valladolid
2020-04-01;1710;Gerencia de Valladolid Este;171001;C.S. BARRIO ESPAÑA;72;1.211713228;-4.7052252;41.675017;BARRIO ESPAÑA;Valladolid
2020-04-01;1710;Gerencia de Valladolid Este;171007;C.S. MAGDALENA;136;1.474894263;-4.7117729;41.6599262;MAGDALENA;Valladolid
2020-04-01;1710;Gerencia de Valladolid Este;171010;C.S. CIRCULAR;194;1.396487187;-4.7175863;41.6487178;CIRCULAR;Valladolid
2020-04-01;1710;Gerencia de Valladolid Este;171011;C.S. RONDILLA I;115;1.211036226;-4.7254269;41.660879;RONDILLA I;Valladolid
2020-04-01;1710;Gerencia de Valladolid Este;171017;C.S. SERRADA;24;0.45129748;-4.8411889;41.4508581;SERRADA;Valladolid
2020-04-01;1710;Gerencia de Valladolid Este;171021;C.S. MEDINA CAMPO RURAL;18;0.213649852;-4.9683549;41.2708021;MEDINA CAMPO RURAL;Valladolid
2020-04-01;1710;Gerencia de Valladolid Este;171022;C.S. MEDINA CAMPO URBANO;172;0.819203658;-4.9149855;41.3123252;MEDINA CAMPO URBANO;Valladolid
2020-04-01;1710;Gerencia de Valladolid Este;171023;C.S. LA VICTORIA;259;1.503803054;-4.7408543;41.6833208;LA VICTORIA;Valladolid
2020-04-01;1710;Gerencia de Valladolid Este;171025;C.S. VALLADOLID RURAL I;154;1.751791605;-4.6211316;41.6733784;VALLADOLID RURAL I;Valladolid
2020-04-01;1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;9;0.195482189;-6.3315738;41.7589564;ALCAÑICES;Zamora
2020-04-01;1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;71;0.571198713;-5.7625318;42.0547064;BENAVENTE NORTE;Zamora
2020-04-01;1711;Gerencia de Zamora;171106;C.S. CAMARZANA DE TERA;4;0.131622244;-6.0366846;41.9912912;CAMARZANA DE TERA;Zamora
2020-04-01;1711;Gerencia de Zamora;171107;C.S. VILLARRIN;8;0.268276325;-5.6350913;41.766661;VILLARRIN;Zamora
2020-04-01;1711;Gerencia de Zamora;171113;C.S. LA GUAREÑA;60;1.139168407;-5.4630882;41.2789404;LA GUAREÑA;Zamora
2020-04-01;1711;Gerencia de Zamora;171114;C.S. PUEBLA DE SANABRIA;28;0.704579768;-6.6501789;42.0813187;PUEBLA DE SANABRIA;Zamora
2020-04-01;1711;Gerencia de Zamora;171116;C.S. TABARA;21;0.625372245;-6.0110225;41.8448438;TABARA;Zamora
2020-04-01;1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;9;0.251537172;-5.4276016;41.8843207;VILLALPANDO;Zamora
2020-04-01;1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;40;0.561167228;-5.7908384;41.5774755;ZAMORA NORTE;Zamora
2020-04-02;1701;Gerencia de Ávila;170101;C.S. ARENAS SAN PEDRO;84;1.105554093;-5.1146939;40.1963342;ARENAS SAN PEDRO;Ávila
2020-04-02;1701;Gerencia de Ávila;170102;C.S. AREVALO;172;1.245925389;-4.7155883;41.0192187;AREVALO;Ávila
2020-04-02;1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;105;1.212891302;-4.6711786;40.6384702;AVILA RURAL;Ávila
2020-04-02;1701;Gerencia de Ávila;170109;C.S. BURGOHONDO;27;0.588235294;-4.8384527;40.4092233;BURGOHONDO;Ávila
2020-04-02;1701;Gerencia de Ávila;170110;C.S. CANDELEDA;59;1.177879816;-5.2770352;40.1758101;CANDELEDA;Ávila
2020-04-02;1701;Gerencia de Ávila;170112;C.S. FONTIVEROS;43;1.941309255;-5.0026168;40.9224581;FONTIVEROS;Ávila
2020-04-02;1701;Gerencia de Ávila;170114;C.S. LAS NAVAS MARQUES;78;1.301735648;-4.3241213;40.6144359;LAS NAVAS MARQUES;Ávila
2020-04-02;1701;Gerencia de Ávila;170120;C.S. MUÑANA;27;1.253481894;-5.0363658;40.5706538;MUÑANA;Ávila
2020-04-02;1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;153;1.973684211;-3.628658;41.6853253;ARANDA RURAL;Burgos
2020-04-02;1702;Gerencia de Burgos;170204;C.S. BELORADO;131;3.365014128;-3.2049005;42.3861643;BELORADO;Burgos
2020-04-02;1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;146;1.663249032;-3.3925833;42.6158001;BRIVIESCA;Burgos
2020-04-02;1702;Gerencia de Burgos;170207;C.S. I. LOPEZ SAIZ;276;1.705493419;-3.6981439;42.351365;I. LOPEZ SAIZ;Burgos
2020-04-02;1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;74;1.011896622;-3.5966157;42.4521283;BURGOS RURAL NORTE;Burgos
2020-04-02;1702;Gerencia de Burgos;170210;C.S. CONDADO DE TREVIÑO;35;1.925192519;-2.7067503;42.7338412;CONDADO DE TREVIÑO;Burgos
2020-04-02;1702;Gerencia de Burgos;170212;C.S. GAMONAL ANTIGUA;200;1.311217465;-3.6191225;42.3758528;GAMONAL ANTIGUA;Burgos
2020-04-02;1702;Gerencia de Burgos;170219;C.S. MEDINA DE POMAR;47;0.698573127;-3.3979847;42.9017164;MEDINA DE POMAR;Burgos
2020-04-02;1702;Gerencia de Burgos;170221;C.S. MIRANDA ESTE;232;1.253173446;-3.0550817;42.6675161;MIRANDA ESTE;Burgos
